# gene-model: GENCODE v36
gene_id	gene_name	gene_type	unstranded	stranded_first	stranded_second	tpm_unstranded	fpkm_unstranded	fpkm_uq_unstranded
ENSG00000252690.3	AC105339.2	lncRNA	9	28	32	0.1359	0.0341	0.0325
ENSG00000252691.1	AL592064.2	scaRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252692.1	AC244035.3	snoRNA	2	2	0	1.5188	0.3809	0.3637
ENSG00000252693.1	AL391241.1	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252695.1	MIR2276	miRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252696.1	RNA5SP34	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000252697.1	RN7SKP209	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252699.1	SNORA21B	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252700.1	RNU7-110P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252704.1	RN7SKP277	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252705.1	RNU6-175P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252707.1	RNU11-2P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252710.1	RNU6-295P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252711.1	RN7SKP116	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252712.1	SCARNA14	scaRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252713.1	RNU6-1198P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252714.1	RNA5SP392	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000252716.1	RN7SKP260	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252717.1	RNU6-352P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252718.1	RNU6-612P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252719.1	AL356785.1	snoRNA	1	0	1	0.4985	0.1250	0.1194
ENSG00000252720.1	RNU6-1258P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252721.1	RNU6-798P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252722.1	AC113208.1	scaRNA	1	0	1	0.4985	0.1250	0.1194
ENSG00000252723.2	RNU6-677P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252724.1	SNORA70	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252725.1	RNU6-765P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252726.1	RNA5SP94	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000252727.1	AC092184.1	scaRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252729.1	RNU6-971P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252734.1	RNU6-980P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252735.1	RNU6-528P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252739.1	RNU7-151P	snRNA	2	2	0	2.4645	0.6181	0.5902
ENSG00000252742.1	Y_RNA	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252743.1	RNU6-850P	snRNA	14	10	18	8.8769	2.2264	2.1259
ENSG00000252744.1	Y_RNA	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252745.1	RNA5SP143	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000252746.1	RNU6-273P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252747.1	RNA5SP364	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000252749.1	RNU7-116P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252750.1	RNU7-70P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252751.1	RNU6-143P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252752.1	RNU6-210P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252755.1	RNU6-703P	snRNA	1	1	0	0.6104	0.1531	0.1462
ENSG00000252756.1	RNU6-577P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252757.1	RN7SKP96	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252758.1	RNU6-445P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252759.1	Y_RNA	misc_RNA	4	2	2	2.7212	0.6825	0.6517
ENSG00000252760.1	RNA5SP54	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000252761.1	Y_RNA	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252762.1	AC021863.1	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252763.1	RNU2-31P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252764.1	RNU6-1092P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252765.1	AC093157.3	scaRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252766.1	RNU6-255P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252767.1	RNU6-250P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252768.1	RNU6-856P	snRNA	1	0	1	0.6664	0.1671	0.1596
ENSG00000252769.1	RNU6-943P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252770.1	RNU7-4P	snRNA	1	1	0	1.0534	0.2642	0.2523
ENSG00000252772.1	RNU6-714P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252774.1	AC087632.1	snoRNA	0	1	1	0.0000	0.0000	0.0000
ENSG00000252776.1	RNU4ATAC10P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252777.1	AL645729.1	scaRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252778.1	AP006442.1	scaRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252779.1	RNU6-182P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252780.1	RNA5SP471	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000252782.1	RNU6-341P	snRNA	2	1	1	1.3606	0.3413	0.3258
ENSG00000252783.1	RNU6-835P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252784.1	Y_RNA	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252787.2	AC104446.1	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252794.1	RN7SKP60	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252795.1	RNU6-56P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252796.1	RNU7-11P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252797.1	RN7SKP272	misc_RNA	2	0	2	0.5630	0.1412	0.1348
ENSG00000252798.1	AC005632.1	scaRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252800.1	AL132992.1	scaRNA	1	0	1	0.4599	0.1154	0.1101
ENSG00000252802.1	Y_RNA	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252804.1	RNU6-958P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252806.1	RNA5SP420	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000252807.1	RNU6-1006P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252810.1	RNU6-345P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252812.1	RN7SKP2	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252814.1	RN7SKP233	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252815.1	RNU6-410P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252816.1	RNA5SP337	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000252820.1	Y_RNA	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252821.1	RNU6-388P	snRNA	1	1	0	0.6220	0.1560	0.1490
ENSG00000252822.1	Y_RNA	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252823.1	RNU6-148P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252824.1	AC005086.1	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252826.1	RNVU1-23	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252827.1	RN7SKP11	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252828.1	RNA5SP135	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000252830.2	RNA5SP533	rRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252832.1	RNU6-1212P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252833.1	RNA5SP186	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000252835.1	SCARNA21	scaRNA	19	8	11	8.9270	2.2390	2.1379
ENSG00000252837.1	RN7SKP99	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252839.1	RNU6-419P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252840.1	AL365436.3	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252845.1	RNA5SP101	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000252847.1	RNU2-46P	snRNA	1	1	0	0.5779	0.1450	0.1384
ENSG00000252848.1	RNA5SP230	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000252850.1	RNU1-117P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252852.1	AP002848.1	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252854.1	RN7SKP5	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252856.1	RNA5SP503	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000252857.1	RNU6-389P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252858.1	RNU6-1271P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252859.1	RNU6-375P	snRNA	1	0	1	0.6531	0.1638	0.1564
ENSG00000252860.1	RNU6-570P	snRNA	2	2	0	1.2440	0.3120	0.2979
ENSG00000252861.1	RNU6-448P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252863.1	RNU6-1183P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252864.1	RNA5SP278	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000252866.1	RNA5SP243	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000252867.1	RNU6-909P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252868.1	AC061965.1	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252870.1	AP003179.1	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252872.1	RNU7-188P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252874.2	Y_RNA	misc_RNA	5	3	2	3.6282	0.9100	0.8689
ENSG00000252877.1	RNA5SP312	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000252879.1	RN7SKP98	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252881.1	RNU6-334P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252882.1	RNU6-1137P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252884.1	RNU6-1213P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252886.1	RN7SKP197	misc_RNA	5	3	3	1.0995	0.2758	0.2633
ENSG00000252887.1	RNU6-430P	snRNA	1	1	0	0.6104	0.1531	0.1462
ENSG00000252888.1	AC013738.1	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252889.1	RNU6-1236P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252890.1	RNU6-699P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252891.1	Y_RNA	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252892.1	RNU6-548P	snRNA	3	1	2	1.7037	0.4273	0.4080
ENSG00000252894.2	Y_RNA	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252897.1	RNU6-685P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252898.1	RNU6-1096P	snRNA	1	1	0	0.6403	0.1606	0.1533
ENSG00000252900.1	RNU6-303P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252902.1	RNA5SP342	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000252903.2	RNU6-894P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252904.1	AC010359.1	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252905.1	RNA5SP330	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000252906.1	SCARNA3	scaRNA	2	1	1	0.9134	0.2291	0.2187
ENSG00000252908.1	RNU6-1003P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252909.1	RNU6-201P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252913.1	RNU6-158P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252914.1	RNU6-789P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252915.1	Y_RNA	misc_RNA	3	1	2	2.1296	0.5341	0.5100
ENSG00000252916.1	RNU6-762P	snRNA	2	2	0	1.2806	0.3212	0.3067
ENSG00000252917.1	SNORA74	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252919.1	Y_RNA	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252920.1	AL356867.2	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252922.1	RNU6-365P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252923.1	AC068544.1	scaRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252927.1	RNA5SP404	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000252928.1	RNU6-64P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252929.1	RNU6-218P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252930.1	RNU6-1015P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252931.1	RNU6-231P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252933.1	RNU6-1223P	snRNA	5	1	4	3.1398	0.7875	0.7519
ENSG00000252934.1	RNU7-172P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252935.1	RNU6-1220P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252936.1	RNA5SP423	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000252937.1	RNU6-1270P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252941.1	RNA5SP340	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000252942.1	RNA5SP290	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000252943.1	RNU6-264P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252944.1	RNU6-897P	snRNA	1	1	0	0.6220	0.1560	0.1490
ENSG00000252945.1	AL133485.1	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252947.1	SCARNA1	scaRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252948.1	RNU6-1314P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252950.1	RNA5SP490	rRNA_pseudogene	2	1	1	0.9604	0.2409	0.2300
ENSG00000252951.1	RNA5SP165	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000252952.1	RNU6-58P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252953.1	RNU6-232P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252955.1	RNU4ATAC9P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252956.1	RNA5SP40	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000252957.1	RNA5SP402	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000252959.1	RNA5SP170	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000252960.1	RN7SKP258	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252962.1	RNU6-993P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252963.1	RN7SKP147	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252964.1	RNA5SP400	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000252965.1	Y_RNA	misc_RNA	10	5	5	6.1612	1.5453	1.4755
ENSG00000252969.1	SNORA70	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252970.1	RNA5SP159	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000252971.1	RNU6-1057P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252973.1	RNU6-1028P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252975.1	Y_RNA	misc_RNA	1	0	1	0.7099	0.1780	0.1700
ENSG00000252977.1	RNA5SP70	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000252978.1	RN7SKP183	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252979.1	RNU6-165P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252980.1	RNU6-367P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252982.1	RN7SKP234	misc_RNA	2	1	1	0.5831	0.1463	0.1396
ENSG00000252983.1	RNU7-35P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252984.1	RNU6-844P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252985.1	SNORD116	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252987.1	RNA5SP66	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000252988.1	RNU6-111P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252989.1	AC069223.1	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252990.1	RNU1-54P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252991.1	RNU6-1073P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252992.1	AP000892.2	scaRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252993.1	AL365398.1	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252994.1	RNU6-1231P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252995.1	RNU6-667P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252996.1	RNU6-1315P	snRNA	1	1	0	0.6597	0.1655	0.1580
ENSG00000252998.1	RNU6-889P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252999.1	RNA5SP380	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000253000.1	RNU1-45P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000253001.1	RN7SKP105	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000253003.1	RNU6-1261P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000253005.1	RNU6-176P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000253006.1	RN7SKP283	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000253007.2	SNORA50B	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000253008.2	MIR2355	miRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000253010.1	RN7SKP256	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000253013.1	AC104070.1	snoRNA	1	1	0	0.4838	0.1213	0.1159
ENSG00000253015.1	RN7SKP64	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000253016.1	Y_RNA	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000253019.1	RN7SKP35	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000253020.2	RN7SKP40	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000253021.1	RNU6-902P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000253022.1	RNU6-731P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000253023.1	RNU7-156P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000253024.1	RNU6-1238P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000253025.1	RNU2-12P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000253026.1	RNU6-464P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000253027.1	SNORA70	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000253028.1	AC006320.1	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000253030.1	MIR2116	miRNA	1	0	1	0.8164	0.2048	0.1955
ENSG00000253031.1	RNA5SP291	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000253032.1	RNU6-299P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000253035.1	RNU4ATAC5P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000253038.1	RNU6-706P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000253039.1	RNA5SP47	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000253040.1	RNA5SP454	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000253041.1	AL359893.2	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000253042.1	SNORA70	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000253043.1	RNU7-181P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000253047.1	AL356356.1	snoRNA	9	2	7	4.8576	1.2184	1.1633
ENSG00000253048.1	RNU4-60P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000253049.1	AC024060.1	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000253051.1	SNORA31B	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000253053.1	RN7SKP289	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000253054.1	RNU7-77P	snRNA	2	1	1	2.1769	0.5460	0.5213
ENSG00000253055.1	RNA5SP415	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000253056.1	RNU7-128P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000253057.1	RN7SKP57	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000253058.1	RNA5SP437	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000253059.1	AL137818.1	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000253060.1	AL135931.1	scaRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000253063.1	RNU6-494P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000253064.1	RNU6-711P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000253065.1	AC008705.1	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000253066.1	RNU6-709P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000253067.1	AC034216.1	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000253070.1	RNU6-794P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000253072.1	AC104361.1	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000253073.1	RN7SKP295	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000253074.1	RNU6-586P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000253075.1	RN7SKP92	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000253077.1	RNA5SP169	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000253078.1	RNU6-1116P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000253079.1	NRON	misc_RNA	1	0	1	0.1765	0.0443	0.0423
ENSG00000253080.1	RNA5SP373	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000253081.1	RNU4ATAC17P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000253083.1	RNA5SP106	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000253084.3	RNU6-840P	snRNA	0	1	0	0.0000	0.0000	0.0000
ENSG00000253085.1	AL359771.2	scaRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000253086.1	RNU6-537P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000253087.1	RNU6-1174P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000253088.1	Y_RNA	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000253089.1	RNU1-104P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000253090.2	SNORA73	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000253092.1	AC092960.2	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000253093.1	RNA5SP179	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000253094.1	SNORD36	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000253096.1	Y_RNA	misc_RNA	0	1	3	0.0000	0.0000	0.0000
ENSG00000253097.1	RNU2-19P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000253098.1	RNU7-161P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000253099.1	RNU2-60P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000253100.2	AC009623.1	lncRNA	1	1	0	0.0168	0.0042	0.0040
ENSG00000253102.1	AC004707.1	lncRNA	0	442	490	0.0000	0.0000	0.0000
ENSG00000253103.2	LINC01609	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000253104.1	AC139497.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000253105.6	AP003548.1	lncRNA	19	10	9	0.5878	0.1474	0.1408
ENSG00000253106.1	AC090198.1	lncRNA	261	186	173	7.2380	1.8154	1.7334
ENSG00000253107.1	AC090819.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000253108.1	AC090993.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000253109.1	RPL12P22	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000253110.1	AC011410.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000253111.2	AC091114.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000253112.1	AC102945.1	lncRNA	4	3	1	0.6419	0.1610	0.1537
ENSG00000253114.2	AC090151.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000253115.1	AC087672.1	lncRNA	1	0	1	0.1522	0.0382	0.0365
ENSG00000253116.1	AC027698.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000253117.5	OC90	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000253118.1	AC022695.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000253119.1	HNRNPA3P7	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000253120.1	IGLV2-34	IG_V_pseudogene	2	1	1	0.4615	0.1158	0.1105
ENSG00000253121.1	AC120042.2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000253122.1	AC025366.1	lncRNA	18	10	8	5.8195	1.4596	1.3937
